lowest_trade_price_next4,time_to_lowest_trade_sec
0.43,150.0
0.9,44.0
0.2542179144385026,118.0
0.62,6.0
0.46,40.0
0.66,4.0
0.47,100.0
0.71,114.0
0.05,198.0
0.37,74.0
0.23,22.0
0.41,10.0
0.42,4.0
0.52,50.0
0.51,32.0
0.5,2.0
0.13,182.0
0.59,132.0
0.09,164.0
0.8,4.0
0.32,42.0
0.47,8.0
0.8,2.0
0.45,74.0
0.41,32.0
0.65,12.0
0.14,102.0
0.01,238.0
0.75,12.0
0.42,30.0
0.34,40.0
0.3167241379310345,6.0
0.05,240.0
0.42,10.0
0.13,92.0
0.32,32.0
0.3430405943221014,10.0
0.58,8.0
0.61,48.0
0.39,2.0
0.55,2.0
0.04,204.0
0.62,2.0
0.61,26.0
0.48,2.0
0.69,6.0
0.58,48.0
0.31,148.0
0.6,10.0
0.3,66.0
0.12,68.0
0.9,2.0
0.46,2.0
0.4,134.0
0.51,86.0
0.85,28.0
0.01,134.0
0.36,24.0
0.35,6.0
0.49,6.0
0.6,4.0
0.48,16.0
0.28,56.0
0.33,138.0
0.46,238.0
0.19,46.0
0.1,80.0
0.02,240.0
0.08,200.0
0.66,8.0
0.74,44.0
0.18,186.0
0.66,4.0
0.31,22.0
0.35,106.0
0.68,10.0
0.57,22.0
0.52,4.0
0.42,6.0
0.45,238.0
0.41,2.0
0.26,2.0
0.13,98.0
0.08,102.0
0.53,230.0
0.86,10.0
0.03,202.0
0.36088,240.0
0.1,46.0
0.7,6.0
0.67,34.0
0.31,110.0
0.28,6.0
0.76,6.0
0.71,6.0
0.33,4.0
0.60974,96.0
0.4,2.0
0.31,12.0
0.45,110.0
0.68,2.0
0.76,4.0
0.6,42.0
0.72,8.0
0.4,98.0
0.59,4.0
0.8,98.0
0.55,8.0
0.52,2.0
0.04,68.0
0.4,20.0
0.73,4.0
0.33,32.0
0.09,10.0
0.12,130.0
0.08,24.0
0.45,20.0
0.6090996439269768,34.0
0.66,6.0
0.3,92.0
0.2954106397143375,78.0
0.14,198.0
0.03,206.0
0.54,2.0
0.36,60.0
0.09,66.0
0.32,22.0
0.08,58.0
0.55,6.0
0.66,14.0
0.28,10.0
0.23,86.0
0.11,188.0
0.49,112.0
0.58,92.0
0.34,108.0
0.23,50.0
0.72,4.0
0.43,22.0
0.5,2.0
0.47,2.0
0.0502021508854208,172.0
0.48,196.0
0.54,16.0
0.91,14.0
0.76,44.0
0.15,154.0
0.3,2.0
0.51,48.0
0.78,14.0
0.34,204.0
0.3,74.0
0.13,112.0
0.66,6.0
0.53,12.0
0.38,2.0
0.66,6.0
0.31,66.0
0.2,92.0
0.59,6.0
0.26,172.0
0.57,16.0
0.64,6.0
0.5,2.0
0.18,118.0
0.84,6.0
0.44,14.0
0.55,168.0
0.58,174.0
0.58,4.0
0.42,22.0
0.74,8.0
0.55,18.0
0.19,82.0
0.66,2.0
0.39,18.0
0.0935298800250184,110.0
0.31,18.0
0.3,156.0
0.8,36.0
0.62,2.0
0.58,2.0
0.11,14.0
0.85,2.0
0.19,28.0
0.43,2.0
0.66,6.0
0.5,2.0
0.63,18.0
0.7,14.0
0.34,100.0
0.76,8.0
0.21,98.0
0.31,140.0
0.9,2.0
0.52,160.0
0.22,216.0
0.3,4.0
0.24,184.0
0.2514656415185007,142.0
0.22,2.0
0.03,226.0
0.74,2.0
0.28,52.0
0.1835471204188481,230.0
0.22,84.0
0.76,110.0
0.38,14.0
0.34,20.0
0.17,170.0
0.56,8.0
0.46,162.0
0.43,4.0
0.73,210.0
0.16,202.0
0.05,238.0
0.2673145780051151,62.0
0.55,82.0
0.53,10.0
0.73,4.0
0.9,2.0
0.1318832522585128,234.0
0.48,16.0
0.35,124.0
0.54,214.0
0.76,20.0
0.52,2.0
0.31,68.0
0.64,28.0
0.09,182.0
0.44,48.0
0.25,32.0
0.1276251604621309,164.0
0.38,2.0
0.0735339974014725,194.0
0.65,214.0
0.01,240.0
0.66,146.0
0.35,120.0
0.38,120.0
0.5,28.0
0.62,8.0
0.82,154.0
0.39,94.0
0.11,90.0
0.2,172.0
0.42,6.0
0.34,100.0
0.11,100.0
0.4,240.0
0.5,68.0
0.2,126.0
0.32,126.0
0.3,182.0
0.72,4.0
0.71,4.0
0.55,24.0
0.77,2.0
0.38,24.0
0.52,114.0
0.81,10.0
0.62,10.0
0.01,226.0
0.88,4.0
0.2,14.0
0.15,36.0
0.15,62.0
0.15,120.0
0.63,64.0
0.45,22.0
0.58,8.0
0.32,6.0
0.62,22.0
0.18,34.0
0.66,8.0
0.38,136.0
0.9,6.0
0.37,174.0
0.956849,54.0
0.1988589489473402,138.0
0.640430816016219,196.0
0.19,22.0
0.09,140.0
0.29,214.0
0.46,28.0
0.11,30.0
0.89,10.0
0.7832851511169514,2.0
0.71,2.0
0.65,4.0
0.41,34.0
0.07,182.0
0.5403379772961816,72.0
0.69,10.0
0.56,10.0
0.11,86.0
0.82,76.0
0.58,88.0
0.56,58.0
0.6294,196.0
0.25,34.0
0.34,38.0
0.35,20.0
0.5,4.0
0.49,74.0
0.23,8.0
0.55,14.0
0.15,4.0
0.35,76.0
0.1,198.0
0.53,60.0
0.4,22.0
0.54,14.0
0.6065155406093957,226.0
0.06,132.0
0.3855555555555555,28.0
0.19,194.0
0.67,30.0
0.65,46.0
0.56,22.0
0.36,152.0
0.68,26.0
0.22,110.0
0.87,26.0
0.3,98.0
0.45,6.0
0.29,86.0
0.31,4.0
0.4,10.0
0.12,16.0
0.7,52.0
0.56,216.0
0.6,136.0
0.22,210.0
0.5,32.0
0.49,22.0
0.36,32.0
0.41,2.0
0.5,4.0
0.19,228.0
0.78,4.0
0.59,64.0
0.31,2.0
0.65,188.0
0.55,24.0
0.32,2.0
0.26,104.0
0.7,198.0
0.62,58.0
0.2715166666666667,238.0
0.53,4.0
0.05,164.0
0.38,66.0
0.44,2.0
0.51,4.0
0.7245069695405266,16.0
0.01,40.0
0.07,88.0
0.2518731117824773,234.0
0.2,62.0
0.52,18.0
0.58,6.0
0.8,146.0
0.0262828220858895,196.0
0.55,2.0
0.53,2.0
0.88,4.0
0.15,192.0
0.25,82.0
0.4033782201405152,122.0
0.84,2.0
0.1,148.0
0.64,2.0
0.12,238.0
0.49,2.0
0.77,134.0
0.34,10.0
0.15,4.0
0.43,6.0
0.18,4.0
0.39,196.0
0.44,102.0
0.18,94.0
0.43,66.0
0.61,2.0
0.27,64.0
0.74,20.0
0.47,84.0
0.29,26.0
0.12,208.0
0.21,18.0
0.31,2.0
0.19,116.0
0.51,12.0
0.51,160.0
0.39,238.0
0.25,192.0
0.56,106.0
0.11,80.0
0.43,22.0
0.85,20.0
0.05,180.0
0.9,110.0
0.23,240.0
0.35,6.0
0.3541759776536313,2.0
0.28,106.0
0.81,6.0
0.32,64.0
0.37,138.0
0.05,214.0
0.45,46.0
0.51,122.0
0.15,152.0
0.55,74.0
0.54,20.0
0.04,238.0
0.56,28.0
0.3067608629595867,60.0
0.4,2.0
0.57,12.0
0.78,6.0
0.1822777777777778,232.0
0.59,4.0
0.4,16.0
0.53,8.0
0.34,168.0
0.02,116.0
0.08,30.0
0.28,12.0
0.75,8.0
0.58,88.0
0.51,48.0
0.33,16.0
0.28,102.0
0.56,100.0
0.23,186.0
0.81,10.0
0.15,70.0
0.19,232.0
0.16,32.0
0.29,172.0
0.37,22.0
0.2791857506361323,118.0
0.36,14.0
0.41,40.0
0.36,90.0
0.28,14.0
0.91,2.0
0.74,38.0
0.1839166666666666,202.0
0.4,116.0
0.61,40.0
0.5,40.0
0.27,42.0
0.66,4.0
0.24,76.0
0.25,50.0
0.05,238.0
0.37,124.0
0.04,116.0
0.39,10.0
0.81,8.0
0.36,190.0
0.24,4.0
0.21,232.0
0.09,146.0
0.09,214.0
0.29,4.0
0.6273928571428572,96.0
0.6,52.0
0.79,8.0
0.15,78.0
0.6428489795918367,2.0
0.48,4.0
0.77,2.0
0.48,96.0
0.25,66.0
0.1,130.0
0.41,2.0
0.36,172.0
0.51,2.0
0.45,4.0
0.35,238.0
0.77,6.0
0.2,168.0
0.4,36.0
0.11,240.0
0.1,72.0
0.22,160.0
0.7,238.0
0.56,60.0
0.2,186.0
0.12,212.0
0.61,188.0
0.31,144.0
0.3,180.0
0.24,24.0
0.06,128.0
0.5,114.0
0.41,32.0
0.84,70.0
0.76,2.0
0.19,60.0
0.51,66.0
0.56,222.0
0.26,162.0
0.3,166.0
0.69,64.0
0.15,210.0
0.15,6.0
0.5315470297029703,34.0
0.1,102.0
0.16,40.0
0.79,6.0
0.51,8.0
0.43,236.0
0.28,230.0
0.49,2.0
0.31,68.0
0.5,16.0
0.69,2.0
0.28,2.0
0.7163572790845518,86.0
0.3,94.0
0.51,2.0
0.33,100.0
0.5,40.0
0.76,38.0
0.21,94.0
0.38,38.0
0.33,4.0
0.45,2.0
0.37,98.0
0.3488310833058939,16.0
0.19,210.0
0.59,40.0
0.8,6.0
0.26,8.0
0.25,84.0
0.55,18.0
0.44,8.0
0.14,140.0
0.74,2.0
0.12,198.0
0.54,30.0
0.33,88.0
0.41,76.0
0.66,104.0
0.64,2.0
0.65,6.0
0.72,4.0
0.09,98.0
0.45,2.0
0.4198232936604323,102.0
0.52,2.0
0.26,62.0
0.49,8.0
0.71,18.0
0.85,12.0
0.29,6.0
0.46,26.0
0.04,238.0
0.7758612093920875,20.0
0.33,8.0
0.64,18.0
0.55,72.0
0.37,12.0
0.05,236.0
0.62,2.0
0.64,94.0
0.41,52.0
0.29,36.0
0.43,2.0
0.5,176.0
0.13,216.0
0.39,18.0
0.56,22.0
0.58,26.0
0.32,94.0
0.67,2.0
0.14,62.0
0.22,22.0
0.47,18.0
0.32,192.0
0.4,180.0
0.06,110.0
0.59,10.0
0.54,66.0
0.59,18.0
0.6,4.0
0.32,158.0
0.85,2.0
0.4,8.0
0.64,2.0
0.6279429735234215,126.0
0.53,136.0
0.35,10.0
0.41,96.0
0.44,8.0
0.1309818304172274,152.0
0.25,28.0
0.17,62.0
0.5254188918558077,20.0
0.83,6.0
0.39,126.0
0.07,184.0
0.74,40.0
0.16,42.0
0.52,66.0
0.76,42.0
0.08,214.0
0.69,26.0
0.51,60.0
0.14,172.0
0.69,4.0
0.1,216.0
0.62,84.0
0.1846456743825165,234.0
0.26,4.0
0.57,72.0
0.2850178294573643,32.0
0.63,30.0
0.74,104.0
0.27,176.0
0.77,56.0
0.488036204059243,10.0
0.14,74.0
0.46,126.0
0.81,6.0
0.22,84.0
0.2,206.0
0.45,196.0
0.42,78.0
0.7,4.0
0.53,6.0
0.2,184.0
0.82,2.0
0.3871678118085478,104.0
0.31,36.0
0.56,188.0
0.41,68.0
0.74,112.0
0.58,2.0
0.12,126.0
0.12,46.0
0.51,214.0
0.38,36.0
0.4174941634241245,152.0
0.41,2.0
0.45,154.0
0.28,126.0
0.01,202.0
0.04,230.0
0.48,92.0
0.09,94.0
0.69,58.0
0.25,56.0
0.26,2.0
0.63,90.0
0.64,18.0
0.43,24.0
0.26,136.0
0.7,16.0
0.62,4.0
0.65,10.0
0.8051962976036396,28.0
0.04,158.0
0.26,42.0
0.21,8.0
0.7967455621301776,6.0
0.59,2.0
0.07,94.0
0.6978113501273705,2.0
0.5917565431231336,86.0
0.54,232.0
0.35,94.0
0.15,46.0
0.01,222.0
0.07,216.0
0.59,12.0
0.58,2.0
0.39,128.0
0.29,26.0
0.01,182.0
0.42,30.0
0.66,6.0
0.22,172.0
0.05,212.0
0.28,140.0
0.8,12.0
0.22,14.0
0.66,6.0
0.71,2.0
0.55,26.0
0.3995089490592015,56.0
0.43,52.0
0.48,148.0
0.67,2.0
0.67,80.0
0.34,112.0
0.55,62.0
0.3824079629124625,212.0
0.6,4.0
0.3383869104908566,12.0
0.65,14.0
0.57,14.0
0.36,20.0
0.22,12.0
0.62,8.0
0.04,222.0
0.81,206.0
0.28,90.0
0.3697751240185288,154.0
0.25,128.0
0.5,4.0
0.44,26.0
0.55,80.0
0.19,184.0
0.1528159538683325,24.0
0.22,78.0
0.6,6.0
0.17,150.0
0.27,176.0
0.05,214.0
0.49,10.0
0.39,60.0
0.1938216873388186,216.0
0.67,10.0
0.55,12.0
0.59,2.0
0.76,88.0
0.55,2.0
0.39,38.0
0.73,132.0
0.44,12.0
0.51,12.0
0.17,66.0
0.8880928135001455,2.0
0.21,68.0
0.35,174.0
0.16,184.0
0.67,10.0
0.78,228.0
0.5146047540077391,170.0
0.17,8.0
0.22,74.0
0.18,182.0
0.23,64.0
0.03,238.0
0.35,2.0
0.25,194.0
0.45,18.0
0.4,122.0
0.11,240.0
0.2,52.0
0.7013953488372093,66.0
0.1995313626532083,220.0
0.2,126.0
0.5,6.0
0.56,22.0
0.3,132.0
0.21,92.0
0.13,86.0
0.68,2.0
0.22,54.0
0.19,38.0
0.89,2.0
0.73,96.0
0.02,192.0
0.75,16.0
0.48,4.0
0.26,2.0
0.69,2.0
0.47,66.0
0.56,6.0
0.202,38.0
0.29,224.0
0.14,64.0
0.11,180.0
0.7,2.0
0.44,106.0
0.72,120.0
0.83,12.0
0.48,124.0
0.72,16.0
0.62,2.0
0.12,94.0
0.1,136.0
0.31,176.0
0.36,222.0
0.26,8.0
0.4,226.0
0.25,144.0
0.55,6.0
0.32,26.0
0.43,10.0
0.33,14.0
0.3,100.0
0.43,114.0
0.35,70.0
0.76,12.0
0.2,68.0
0.13,144.0
0.33,4.0
0.31,10.0
0.15,130.0
0.34,150.0
0.33,12.0
0.86,62.0
0.41,16.0
0.2162857142857142,84.0
0.21,2.0
0.52,140.0
0.41,8.0
0.25,2.0
0.66,72.0
0.16,84.0
0.25,200.0
0.04,226.0
0.14,160.0
0.3,140.0
0.13,200.0
0.4,114.0
0.05,234.0
0.3,170.0
0.44,86.0
0.2,28.0
0.64,60.0
0.7,28.0
0.1852605210420841,238.0
0.28,52.0
0.5,156.0
0.51,24.0
0.1546988577362409,116.0
0.14,74.0
0.26,238.0
0.65,14.0
0.49,16.0
0.3238616822429906,200.0
0.49,54.0
0.07,140.0
0.24,40.0
0.24,16.0
0.3899077375282366,62.0
0.31,4.0
0.51,166.0
0.42,10.0
0.4,92.0
0.22,92.0
0.48,52.0
0.42,50.0
0.628144787255495,114.0
0.51,6.0
0.51,90.0
0.09,128.0
0.71,142.0
0.62,22.0
0.36,4.0
0.33,16.0
0.17,24.0
0.08,82.0
0.68,2.0
0.44,32.0
0.34,36.0
0.53,4.0
0.5,88.0
0.57,6.0
0.44,52.0
0.32,36.0
0.08,86.0
0.47,12.0
0.16,110.0
0.57,18.0
0.61,16.0
0.51,124.0
0.39,12.0
0.05,226.0
0.27,74.0
0.63,142.0
0.41,114.0
0.19,72.0
0.19,14.0
0.13,196.0
0.4310116140051238,14.0
0.19,100.0
0.41,8.0
0.3,6.0
0.2,100.0
0.15,218.0
0.2,62.0
0.04,106.0
0.54,48.0
0.09,142.0
0.12,90.0
0.01,232.0
0.64,10.0
0.24,178.0
0.2,110.0
0.5,88.0
0.14,78.0
0.1,70.0
0.56,8.0
0.14,148.0
0.28,40.0
0.45,14.0
0.26,2.0
0.67,68.0
0.6995118206938901,20.0
0.61,2.0
0.66,6.0
0.21,210.0
0.42,58.0
0.21,14.0
0.53,14.0
0.23,192.0
0.22,18.0
0.58,2.0
0.28,18.0
0.09,46.0
0.05,204.0
0.21,142.0
0.13,22.0
0.14,200.0
0.24,14.0
0.12,214.0
0.03,228.0
0.45,92.0
0.58,14.0
0.51,82.0
0.52,18.0
0.6961055750067331,2.0
0.52,76.0
0.2,20.0
0.43,138.0
0.24,130.0
0.58,16.0
0.03,202.0
0.47,26.0
0.45,2.0
0.65,4.0
0.21,74.0
0.78,158.0
0.52,10.0
0.37,62.0
0.74,2.0
0.01,218.0
0.3,40.0
0.06,214.0
0.1,12.0
0.44,8.0
0.4857258064516129,30.0
0.52,134.0
0.23,38.0
0.25,32.0
0.08,96.0
0.65,8.0
0.18,200.0
0.54,10.0
0.51,62.0
0.62,14.0
0.1,132.0
0.61,2.0
0.86,130.0
0.36,2.0
0.54,20.0
0.41,122.0
0.36,130.0
0.59,160.0
0.29,62.0
0.82,10.0
0.41,206.0
0.15,202.0
0.04,130.0
0.07,188.0
0.4,48.0
0.605,22.0
0.33,92.0
0.27,168.0
0.75,6.0
0.5846339202965709,26.0
0.22,156.0
0.3214672912832524,184.0
0.46,22.0
0.06,126.0
0.62,34.0
0.47,104.0
0.21,206.0
0.29,122.0
0.2097764951492079,34.0
0.48,4.0
0.8,30.0
0.24,40.0
0.04,190.0
0.32,2.0
0.6,14.0
0.19,4.0
0.49,86.0
0.4,124.0
0.59,2.0
0.46,50.0
0.63,10.0
0.12,30.0
0.49,136.0
0.22,118.0
0.16,20.0
0.52,170.0
0.35,2.0
0.7,10.0
0.17,22.0
0.57,96.0
0.35,2.0
0.38,68.0
0.68,6.0
0.29,210.0
0.18,200.0
0.61,4.0
0.39,10.0
0.29,16.0
0.85,4.0
0.44,78.0
0.68,6.0
0.01,46.0
0.78,6.0
0.28,102.0
0.34,28.0
0.31,28.0
0.45,26.0
0.39,6.0
0.18,164.0
0.42,214.0
0.57,4.0
0.5,10.0
0.62,6.0
0.69,22.0
0.23,44.0
0.16,240.0
0.62,222.0
0.61,10.0
0.8013274976213131,212.0
0.08,142.0
0.2486688851913477,124.0
0.28,132.0
0.5385640761708698,8.0
0.18,132.0
0.36,110.0
0.19,222.0
0.09,102.0
0.41,8.0
0.15,20.0
0.26,212.0
0.27,54.0
0.81,2.0
0.17,146.0
0.26,44.0
0.77,22.0
0.35,2.0
0.4,14.0
0.31,66.0
0.18,210.0
0.2643,88.0
0.02,188.0
0.02,184.0
0.1742371601208459,120.0
0.57,48.0
0.18,16.0
0.07,240.0
0.14,54.0
0.57,24.0
0.23,218.0
0.24,46.0
0.28,96.0
0.6,6.0
0.39,202.0
0.29,62.0
0.2,170.0
0.21,72.0
0.16,204.0
0.62,2.0
0.56,68.0
0.32,48.0
0.01,238.0
0.59,46.0
0.75,10.0
0.43,16.0
0.19,166.0
0.69,12.0
0.73,6.0
0.51,4.0
0.4,194.0
0.57,34.0
0.75,14.0
0.33,14.0
0.27,196.0
0.3275792988313856,50.0
0.46,48.0
0.04,224.0
0.6,74.0
0.43,2.0
0.52,62.0
0.84,10.0
0.21,76.0
0.2139844556172744,190.0
0.21,168.0
0.26,6.0
0.04,236.0
0.33,50.0
0.07,196.0
0.32,226.0
0.38,8.0
0.1554388888888888,154.0
0.03,140.0
0.45,2.0
0.39,158.0
0.5,2.0
0.07,166.0
0.38,26.0
0.47,28.0
0.37,34.0
0.11,224.0
0.61,10.0
0.32,130.0
0.54,130.0
0.52,8.0
0.53,24.0
0.05,202.0
0.4,22.0
0.28,10.0
0.2732333333333333,8.0
0.47,42.0
0.36,100.0
0.7,62.0
0.71,32.0
0.69,8.0
0.76,10.0
0.25,238.0
0.43,18.0
0.04,166.0
0.87,28.0
0.53,34.0
0.68,46.0
0.32,146.0
0.66,18.0
0.15,180.0
0.19,64.0
0.571423,30.0
0.08,4.0
0.28,8.0
0.65,2.0
0.63,46.0
0.69,128.0
0.37,34.0
0.4,86.0
0.67,44.0
0.31,112.0
0.51,76.0
0.89,4.0
0.45,20.0
0.62,8.0
0.0230387661525635,240.0
0.52,24.0
0.2466666666666666,232.0
0.22,190.0
0.52,100.0
0.17,134.0
0.1,164.0
0.35,12.0
0.45,174.0
0.08,126.0
0.11,218.0
0.74,12.0
0.21,158.0
0.22,232.0
0.55,8.0
0.03,216.0
0.38,148.0
0.61,10.0
0.15,218.0
0.19,180.0
0.36,14.0
0.46,6.0
0.65,54.0
0.46,2.0
0.13,78.0
0.1,92.0
0.69,118.0
0.15,114.0
0.57,112.0
0.01,210.0
0.74,4.0
0.15,202.0
0.21,90.0
0.1888242142025611,180.0
0.55,68.0
0.56,10.0
0.61,2.0
0.05,238.0
0.59,4.0
0.46,2.0
0.43,10.0
0.68,2.0
0.4,10.0
0.1663346613545816,102.0
0.17,168.0
0.81,8.0
0.52,34.0
0.62,116.0
0.13,210.0
0.82,192.0
0.3377882352941176,12.0
0.39,108.0
0.76,4.0
0.24,80.0
0.68,2.0
0.39,6.0
0.02,238.0
0.22,94.0
0.28,40.0
0.18,194.0
0.14,24.0
0.52,58.0
0.66,2.0
0.49,40.0
0.36,240.0
0.07,68.0
0.24,44.0
0.57,2.0
0.54,158.0
0.05,78.0
0.5550984554366952,92.0
0.43,124.0
0.41,14.0
0.69,4.0
0.05,236.0
0.26,88.0
0.4,60.0
0.3,236.0
0.6781168831168831,132.0
0.53,20.0
0.3,160.0
0.2,210.0
0.75,8.0
0.33,10.0
0.65,60.0
0.06,240.0
0.59,12.0
0.27,24.0
0.5,112.0
0.33,38.0
0.03,238.0
0.33,20.0
0.53,112.0
0.26,128.0
0.18,120.0
0.22,2.0
0.39,54.0
0.51,18.0
0.43,228.0
0.48,24.0
0.49,92.0
0.38,2.0
0.33,66.0
0.12,216.0
0.43,16.0
0.35,4.0
0.07,216.0
0.51,130.0
0.28,90.0
0.63,24.0
0.3027021705960526,18.0
0.62,92.0
0.61,6.0
0.61,44.0
0.28,240.0
0.42,20.0
0.67,8.0
0.61,20.0
0.56,24.0
0.93,2.0
0.47,24.0
0.24,10.0
0.36,2.0
0.51,34.0
0.0428248941447648,172.0
0.6,14.0
0.5525579463321426,136.0
0.34,10.0
0.4605879938812819,168.0
0.56,20.0
0.41,14.0
0.5,66.0
0.3,68.0
0.7062939444137677,60.0
0.50701607267645,232.0
0.68,44.0
0.15,226.0
0.35,146.0
0.38,80.0
0.7525,10.0
0.11,238.0
0.28,86.0
0.37,52.0
0.25,10.0
0.76,58.0
0.65,12.0
0.15,86.0
0.01,190.0
0.61,26.0
0.37,74.0
0.25,224.0
0.64,60.0
0.68,212.0
0.33,34.0
0.1,86.0
0.84,10.0
0.57,28.0
0.22,220.0
0.51,12.0
0.44,86.0
0.17,132.0
0.15,78.0
0.34,44.0
0.23,2.0
0.37,2.0
0.77,4.0
0.4942857142857143,56.0
0.05,184.0
0.23,60.0
0.48,154.0
0.39,10.0
0.23,132.0
0.44,68.0
0.23,100.0
0.51,4.0
0.47,4.0
0.42,8.0
0.45,122.0
0.12,194.0
0.11,198.0
0.17,224.0
0.67,6.0
0.84,2.0
0.57,22.0
0.74,14.0
0.57,12.0
0.4378666666666667,70.0
0.66,10.0
0.4,34.0
0.71,60.0
0.1,238.0
0.51,62.0
0.26,76.0
0.77,2.0
0.84,6.0
0.2135714285714285,74.0
0.09,68.0
0.64,6.0
0.28,4.0
0.46,10.0
0.3435461714576444,176.0
0.35,216.0
0.59,4.0
0.58,38.0
0.35,2.0
0.38,154.0
0.55,52.0
0.65,16.0
0.15,126.0
0.26,144.0
0.6,56.0
0.06,210.0
0.79,4.0
0.51,216.0
0.17,168.0
0.05,220.0
0.18,188.0
0.62,2.0
0.01,214.0
0.68,216.0
0.12,124.0
0.3072448979591837,224.0
0.3984364777796134,222.0
0.52,38.0
0.27242,186.0
0.56,6.0
0.28,48.0
0.37,2.0
0.52,2.0
0.48,2.0
0.1,238.0
0.44,16.0
0.7,20.0
0.27,188.0
0.4,164.0
0.39,62.0
0.38,52.0
0.94,4.0
0.78,88.0
0.56,130.0
0.66,16.0
0.32,60.0
0.41,12.0
0.71,16.0
0.34,12.0
0.56,36.0
0.55,8.0
0.42,48.0
0.24,162.0
0.54,58.0
0.09,192.0
0.05,180.0
0.52,56.0
0.54,2.0
0.78,4.0
0.27,52.0
0.59,4.0
0.47,172.0
0.08,188.0
0.15,108.0
0.69,4.0
0.39,108.0
0.74,26.0
0.44,46.0
0.26,204.0
0.21,90.0
0.26,4.0
0.21,190.0
0.74,34.0
0.86,20.0
0.7,12.0
0.45,28.0
0.6,6.0
0.4,14.0
0.26,2.0
0.25,4.0
0.7,30.0
0.42,10.0
0.63,190.0
0.13,212.0
0.43,8.0
0.03,204.0
0.18,88.0
0.58,22.0
0.21,196.0
0.17,92.0
0.61,8.0
0.45,48.0
0.125821076728419,238.0
0.03,146.0
0.07,116.0
0.71,110.0
0.69,34.0
0.74,64.0
0.37,218.0
0.28,68.0
0.13,86.0
0.61,22.0
0.2,14.0
0.15,200.0
0.49,24.0
0.24,60.0
0.46,108.0
0.2,50.0
0.82,46.0
0.13,96.0
0.25,24.0
0.43,160.0
0.47,20.0
0.75,8.0
0.58,10.0
0.47,30.0
0.14,232.0
0.16,52.0
0.38,22.0
0.35,110.0
0.67,8.0
0.14,82.0
0.67,82.0
0.38,2.0
0.34,112.0
0.63,4.0
0.41,32.0
0.18,76.0
0.56,178.0
0.36,66.0
0.72,8.0
0.19,24.0
0.13,98.0
0.1,102.0
0.2732795698924731,142.0
0.68,4.0
0.37,32.0
0.25,86.0
0.5,110.0
0.11,98.0
0.65,16.0
0.49,86.0
0.59,6.0
0.53,22.0
0.33,20.0
0.27,58.0
0.71,4.0
0.67,12.0
0.18,98.0
0.71,10.0
0.25,72.0
0.24,92.0
0.58,40.0
0.14,84.0
0.69,14.0
0.52,2.0
0.22,164.0
0.63,64.0
0.08,140.0
0.26,140.0
0.12,198.0
0.42,6.0
0.24,94.0
0.7,218.0
0.53,144.0
0.3,26.0
0.69,88.0
0.32,6.0
0.2,56.0
0.53,104.0
0.14,180.0
0.15,136.0
0.38,90.0
0.3,34.0
0.61,22.0
0.54,12.0
0.35,12.0
0.12,22.0
0.52,56.0
0.66,10.0
0.63,18.0
0.65,146.0
0.64,2.0
0.11,232.0
0.66,26.0
0.4,98.0
0.14,186.0
0.51,220.0
0.5,198.0
0.5570860448300795,148.0
0.37,42.0
0.58,128.0
0.2,230.0
0.2,144.0
0.57,34.0
0.18,142.0
0.62,10.0
0.13,228.0
0.27,196.0
0.18,88.0
0.3,104.0
0.57,196.0
0.15,142.0
0.56,22.0
0.54,126.0
0.45,80.0
0.38,164.0
0.202569387755102,204.0
0.72,166.0
0.53,28.0
0.14,236.0
0.09,144.0
0.58,2.0
0.62,2.0
0.41,4.0
0.11,236.0
0.52,12.0
0.59,10.0
0.36,34.0
0.06,128.0
0.71,20.0
0.5638452735179675,126.0
0.51,14.0
0.43,52.0
0.51,152.0
0.04,238.0
0.33,82.0
0.52,30.0
0.45,32.0
0.5,160.0
0.09,96.0
0.5,138.0
0.03,224.0
0.67,24.0
0.47,50.0
0.35,34.0
0.3,2.0
0.2092078632080958,18.0
0.32,80.0
0.32,112.0
0.6,74.0
0.04,240.0
0.61,2.0
0.75,16.0
0.39,136.0
0.68,24.0
0.31,2.0
0.66,34.0
0.57,14.0
0.61,8.0
0.11,236.0
0.4,188.0
0.46,6.0
0.29,18.0
0.71,50.0
0.39,14.0
0.59,28.0
0.26,110.0
0.3774947501049979,126.0
0.2,106.0
0.2,170.0
0.35,48.0
0.29,82.0
0.27,110.0
0.5170671378091872,184.0
0.47,20.0
0.7724,24.0
0.5,40.0
0.53,10.0
0.3816213045518536,156.0
0.17,186.0
0.3289446082322259,168.0
0.2,62.0
0.11,184.0
0.61,56.0
0.46,48.0
0.56,6.0
0.54,74.0
0.03,234.0
0.5,4.0
0.61,16.0
0.43,104.0
0.25,178.0
0.25232,142.0
0.34,8.0
0.68,42.0
0.44,74.0
0.62,108.0
0.5,12.0
0.42,2.0
0.67,62.0
0.68,2.0
0.36,8.0
0.8,8.0
0.04,214.0
0.291,28.0
0.43,30.0
0.24,156.0
0.52,18.0
0.6647584469472436,22.0
0.44,30.0
0.1361030235162374,86.0
0.3842360208062418,22.0
0.272918855808523,22.0
0.16,82.0
0.77,2.0
0.35,74.0
0.25,92.0
0.44,28.0
0.4,152.0
0.41,24.0
0.3,38.0
0.23,12.0
0.67,4.0
0.13,108.0
0.24,222.0
0.1289754002862754,222.0
0.42,14.0
0.5189671052631579,96.0
0.56,44.0
