feature,gain,split
sl_last_3s_sell_dominance,0.0,0
sl_rv_10s_div_60s,0.0,0
sl_abs_return_10s_div_rv_60s,0.0,0
sl_abs_return_30s_div_rv_300s,0.0,0
sl_return_10s_x_volume_burst,0.0,0
sl_return_30s_x_choppiness,0.0,0
sl_positive_taker_imbalance_30s,0.0,0
sl_negative_taker_imbalance_30s,0.0,0
sl_positive_signed_flow_30s,0.0,0
sl_large_trade_count_10s,0.0,0
sl_large_buy_trade_count_10s,0.0,0
sl_large_sell_trade_count_10s,0.0,0
sl_large_trade_imbalance_10s,0.0,0
sl_min_interarrival_ms_10s,0.0,0
sl_trade_cluster_score_10s,0.0,0
sl_buy_run_length_10s,0.0,0
sl_intrasecond_flow_concentration_10s,0.0,0
sl_trade_arrival_burst_flag_10s,0.0,0
sl_large_trade_count_30s,0.0,0
sl_large_trade_volume_share_30s,0.0,0
sl_large_buy_trade_count_30s,0.0,0
sl_min_interarrival_ms_30s,0.0,0
sl_interarrival_cv_30s,0.0,0
sl_buy_run_length_30s,0.0,0
sl_sell_run_length_30s,0.0,0
sl_intrasecond_flow_concentration_30s,0.0,0
sl_trade_arrival_burst_flag_30s,0.0,0
sl_large_trade_count_60s,0.0,0
sl_large_trade_volume_share_60s,0.0,0
sl_large_buy_trade_count_60s,0.0,0
sl_large_sell_volume_share_60s,0.0,0
sl_large_trade_imbalance_60s,0.0,0
sl_mean_interarrival_ms_60s,0.0,0
sl_min_interarrival_ms_60s,0.0,0
sl_interarrival_cv_60s,0.0,0
sl_trade_cluster_score_60s,0.0,0
sl_buy_run_length_60s,0.0,0
sl_sell_run_length_60s,0.0,0
sl_trade_arrival_burst_flag_60s,0.0,0
sl_sell_trade_cluster_score_10s,0.0,0
sl_buy_trade_cluster_score_30s,0.0,0
sl_sell_trade_cluster_score_30s,0.0,0
sl_last_n_trades_buy_share,0.0,0
sl_mid_price,0.0,0
sl_spread,0.0,0
sl_spread_bps,0.0,0
sl_bid_qty,0.0,0
sl_ask_qty,0.0,0
sl_bid_ask_qty_imbalance,0.0,0
sl_microprice,0.0,0
sl_microprice_premium,0.0,0
sl_bid_replenishment_1s,0.0,0
sl_ask_replenishment_1s,0.0,0
sl_ask_qty_change_5s,0.0,0
sl_spread_bps_change_5s,0.0,0
sl_microprice_drift_5s,0.0,0
sl_mid_price_drift_5s,0.0,0
sl_quote_update_count_5s,0.0,0
sl_spread_widening_5s,0.0,0
sl_spread_tightening_5s,0.0,0
sl_bid_qty_depletion_5s,0.0,0
sl_ofi_5s,0.0,0
sl_bid_replenishment_rate_5s,0.0,0
sl_ask_replenishment_rate_5s,0.0,0
sl_ask_depletion_rate_5s,0.0,0
sl_bid_depletion_minus_replenishment_5s,0.0,0
sl_bid_uptick_count_5s,0.0,0
sl_bid_downtick_count_5s,0.0,0
sl_ask_uptick_count_5s,0.0,0
sl_ask_downtick_count_5s,0.0,0
sl_bid_revision_pressure_5s,0.0,0
sl_ask_revision_pressure_5s,0.0,0
sl_quote_update_asymmetry_5s,0.0,0
sl_bid_qty_change_10s,0.0,0
sl_ask_qty_change_10s,0.0,0
sl_spread_bps_change_10s,0.0,0
sl_microprice_drift_10s,0.0,0
sl_mid_price_drift_10s,0.0,0
sl_quote_update_count_10s,0.0,0
sl_spread_widening_10s,0.0,0
sl_spread_tightening_10s,0.0,0
sl_bid_qty_depletion_10s,0.0,0
sl_ask_qty_depletion_10s,0.0,0
sl_ofi_10s,0.0,0
sl_bid_replenishment_rate_10s,0.0,0
sl_ask_replenishment_rate_10s,0.0,0
sl_bid_depletion_rate_10s,0.0,0
sl_ask_depletion_rate_10s,0.0,0
sl_bid_depletion_minus_replenishment_10s,0.0,0
sl_bid_uptick_count_10s,0.0,0
sl_bid_downtick_count_10s,0.0,0
sl_ask_uptick_count_10s,0.0,0
sl_ask_downtick_count_10s,0.0,0
sl_bid_revision_pressure_10s,0.0,0
sl_ask_revision_pressure_10s,0.0,0
sl_quote_update_asymmetry_10s,0.0,0
sl_bid_qty_change_30s,0.0,0
sl_ask_qty_change_30s,0.0,0
sl_book_imbalance_change_30s,0.0,0
sl_microprice_drift_30s,0.0,0
sl_mid_price_drift_30s,0.0,0
sl_quote_update_count_30s,0.0,0
sl_spread_widening_30s,0.0,0
sl_spread_tightening_30s,0.0,0
sl_bid_qty_depletion_30s,0.0,0
sl_ask_qty_depletion_30s,0.0,0
sl_bid_replenishment_rate_30s,0.0,0
sl_ask_replenishment_rate_30s,0.0,0
sl_bid_depletion_rate_30s,0.0,0
sl_ask_depletion_rate_30s,0.0,0
sl_ask_depletion_minus_replenishment_30s,0.0,0
sl_bid_uptick_count_30s,0.0,0
sl_bid_downtick_count_30s,0.0,0
sl_ask_uptick_count_30s,0.0,0
sl_ask_downtick_count_30s,0.0,0
sl_bid_revision_pressure_30s,0.0,0
sl_ask_revision_pressure_30s,0.0,0
sl_quote_update_asymmetry_30s,0.0,0
sl_ofi_z_300s,0.0,0
sl_ofi_persistence_30s,0.0,0
sl_ofi_acceleration,0.0,0
sl_bid_wall_disappear_flag,0.0,0
sl_ask_wall_disappear_flag,0.0,0
sl_spread_bps_vol_10s,0.0,0
sl_spread_bps_max_60s,0.0,0
sl_book_imbalance_x_microprice_premium,0.0,0
sl_positive_microprice_premium,0.0,0
sl_negative_microprice_premium,0.0,0
sl_flow_x_book_imbalance_30s,0.0,0
sl_flow_x_microprice_premium_30s,0.0,0
sl_taker_imbalance_x_spread_30s,0.0,0
sl_signed_flow_x_ask_depletion_10s,0.0,0
sl_signed_flow_x_bid_replenishment_10s,0.0,0
sl_buy_pressure_with_tight_spread_flag,0.0,0
sl_sell_pressure_with_tight_spread_flag,0.0,0
sl_flow_to_price_efficiency_30s,0.0,0
sl_buy_absorption_30s,0.0,0
sl_price_to_flow_divergence_30s,0.0,0
sl_exhaustion_after_buy_burst_flag,0.0,0
sl_exhaustion_after_sell_burst_flag,0.0,0
sl_price_minus_vwap_10s,0.0,0
sl_vwap_30s,0.0,0
sl_price_minus_vwap_30s,0.0,0
sl_price_minus_vwap_60s,0.0,0
sl_buy_flow_with_positive_vwap_deviation,0.0,0
sl_sell_flow_with_negative_vwap_deviation,0.0,0
sl_time_since_last_negative_jump,0.0,0
sl_negative_jump_count_30s,0.0,0
sl_shock_continuation_flag,0.0,0
sl_shock_reversal_flag,0.0,0
sl_post_jump_followthrough_ratio,0.0,0
sl_post_jump_pullback_ratio,0.0,0
sl_mirror_ret_3s,0.0,0
sl_mirror_log_ret_3s,0.0,0
sl_mirror_ret_5s,0.0,0
sl_mirror_log_ret_5s,0.0,0
sl_mirror_ret_10s,0.0,0
sl_mirror_log_ret_10s,0.0,0
sl_mirror_ret_15s,0.0,0
sl_mirror_log_ret_15s,0.0,0
sl_mirror_ret_30s,0.0,0
sl_mirror_log_ret_30s,0.0,0
sl_mirror_ret_60s,0.0,0
sl_mirror_log_ret_60s,0.0,0
sl_mirror_ret_120s,0.0,0
sl_mirror_log_ret_120s,0.0,0
sl_mirror_ret_300s,0.0,0
sl_mirror_log_ret_300s,0.0,0
sl_mirror_rv_1s,0.0,0
sl_mirror_rvar_1s,0.0,0
sl_mirror_mean_abs_ret_1s,0.0,0
sl_mirror_max_abs_ret_1s,0.0,0
sl_mirror_rv_3s,0.0,0
sl_mirror_rvar_3s,0.0,0
sl_mirror_mean_abs_ret_3s,0.0,0
sl_mirror_rv_5s,0.0,0
sl_mirror_rvar_5s,0.0,0
sl_mirror_mean_abs_ret_5s,0.0,0
sl_mirror_max_abs_ret_5s,0.0,0
sl_mirror_rv_10s,0.0,0
sl_mirror_rvar_10s,0.0,0
sl_mirror_mean_abs_ret_10s,0.0,0
sl_mirror_max_abs_ret_10s,0.0,0
sl_mirror_rv_15s,0.0,0
sl_mirror_rvar_15s,0.0,0
sl_mirror_max_abs_ret_15s,0.0,0
sl_mirror_rv_30s,0.0,0
sl_mirror_rvar_30s,0.0,0
sl_mirror_mean_abs_ret_30s,0.0,0
sl_mirror_max_abs_ret_30s,0.0,0
sl_mirror_rv_60s,0.0,0
sl_mirror_rvar_60s,0.0,0
sl_mirror_mean_abs_ret_60s,0.0,0
sl_mirror_max_abs_ret_60s,0.0,0
sl_mirror_rv_120s,0.0,0
sl_mirror_rvar_120s,0.0,0
sl_mirror_mean_abs_ret_120s,0.0,0
sl_mirror_max_abs_ret_120s,0.0,0
sl_mirror_rv_300s,0.0,0
sl_mirror_rvar_300s,0.0,0
sl_mirror_mean_abs_ret_300s,0.0,0
sl_mirror_signed_volume_1s,0.0,0
sl_mirror_signed_quote_volume_1s,0.0,0
sl_mirror_relative_volume_5s,0.0,0
sl_mirror_volume_share_5s,0.0,0
sl_mirror_relative_volume_10s,0.0,0
sl_mirror_volume_z_10s,0.0,0
sl_mirror_volume_share_10s,0.0,0
sl_mirror_volume_z_30s,0.0,0
sl_mirror_volume_share_30s,0.0,0
sl_mirror_volume_z_60s,0.0,0
sl_mirror_volume_share_60s,0.0,0
sl_mirror_relative_volume_300s,0.0,0
sl_mirror_volume_z_300s,0.0,0
sl_mirror_volume_share_300s,0.0,0
sl_mirror_relative_quote_volume_5s,0.0,0
sl_mirror_quote_volume_share_5s,0.0,0
sl_mirror_relative_quote_volume_10s,0.0,0
sl_mirror_quote_volume_z_10s,0.0,0
sl_mirror_quote_volume_share_10s,0.0,0
sl_mirror_relative_quote_volume_30s,0.0,0
sl_mirror_quote_volume_z_30s,0.0,0
sl_mirror_quote_volume_share_30s,0.0,0
sl_mirror_relative_quote_volume_60s,0.0,0
sl_mirror_quote_volume_z_60s,0.0,0
sl_mirror_quote_volume_share_60s,0.0,0
sl_mirror_quote_volume_share_300s,0.0,0
sl_mirror_trade_count_share_5s,0.0,0
sl_mirror_relative_trade_count_10s,0.0,0
sl_mirror_trade_count_z_10s,0.0,0
sl_mirror_trade_count_share_10s,0.0,0
sl_mirror_trade_count_z_30s,0.0,0
sl_mirror_trade_count_share_30s,0.0,0
sl_mirror_trade_count_z_60s,0.0,0
sl_mirror_trade_count_share_60s,0.0,0
sl_mirror_trade_count_z_300s,0.0,0
sl_mirror_trade_count_share_300s,0.0,0
sl_mirror_body_pct_1s,0.0,0
sl_mirror_true_range_pct_1s,0.0,0
sl_mirror_upper_wick_ratio_1s,0.0,0
sl_mirror_lower_wick_ratio_1s,0.0,0
sl_mirror_close_location_1s,0.0,0
sl_mirror_efficiency_5s,0.0,0
sl_mirror_close_z_30s,0.0,0
sl_mirror_close_z_60s,0.0,0
sl_mirror_efficiency_60s,0.0,0
sl_mirror_close_z_300s,0.0,0
sl_mirror_efficiency_300s,0.0,0
sl_mirror_consecutive_up,0.0,0
sl_mirror_consecutive_down,0.0,0
sl_mirror_slope_5s,0.0,0
sl_mirror_slope_10s,0.0,0
sl_mirror_slope_30s,0.0,0
sl_mirror_return_slope_30s,0.0,0
sl_mirror_slope_60s,0.0,0
sl_mirror_return_slope_60s,0.0,0
sl_mirror_range_5s,0.0,0
sl_mirror_range_pos_5s,0.0,0
sl_mirror_range_10s,0.0,0
sl_mirror_range_pos_10s,0.0,0
sl_mirror_range_pos_30s,0.0,0
sl_mirror_vwap_dist_30s,0.0,0
sl_mirror_vwap_dist_60s,0.0,0
sl_mirror_range_pos_300s,0.0,0
sl_mirror_vwap_dist_300s,0.0,0
sl_taker_imbalance_positive_5s,0.0,0
sl_taker_imbalance_negative_5s,0.0,0
sl_taker_imbalance_delta_5s,0.0,0
sl_signed_dollar_flow_z_5s,0.0,0
sl_taker_imbalance_positive_10s,0.0,0
sl_taker_imbalance_negative_10s,0.0,0
sl_taker_imbalance_delta_10s,0.0,0
sl_signed_dollar_flow_z_10s,0.0,0
sl_taker_imbalance_positive_30s,0.0,0
sl_taker_imbalance_negative_30s,0.0,0
sl_signed_dollar_flow_delta_30s,0.0,0
sl_trade_count_z_30s,0.0,0
sl_taker_imbalance_positive_60s,0.0,0
sl_taker_imbalance_negative_60s,0.0,0
sl_trade_count_z_60s,0.0,0
sl_taker_imbalance_positive_300s,0.0,0
sl_taker_imbalance_negative_300s,0.0,0
sl_microprice_premium_delta_1s,0.0,0
sl_microprice_premium_rolling_z_300s,0.0,0
sl_ofi_30s_rolling_z_300s,0.0,0
sl_book_imbalance_x_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_ret_5s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_5s__div__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_10s__div__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_ret_10s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_ret_30s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_30s__div__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_rv_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_ret_60s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_ret_60s__div__sl_microprice_premium,0.0,0
sl_interaction__sl_return_30s__x__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_return_30s__div__sl_mirror_rv_10s,0.0,0
sl_interaction__sl_return_30s__x__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_return_30s__div__sl_mirror_rv_30s,0.0,0
sl_interaction__sl_return_30s__x__sl_mirror_rv_60s,0.0,0
sl_interaction__sl_return_30s__x__sl_rv_30s,0.0,0
sl_interaction__sl_return_30s__div__sl_rv_30s,0.0,0
sl_interaction__sl_return_30s__div__sl_taker_imbalance_30s,0.0,0
sl_interaction__sl_return_30s__x__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_return_30s__div__sl_signed_dollar_flow_30s,0.0,0
sl_interaction__sl_return_30s__x__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_return_30s__div__sl_mirror_relative_volume_30s,0.0,0
sl_interaction__sl_return_30s__x__sl_spread_bps,0.0,0
sl_interaction__sl_return_30s__div__sl_spread_bps,0.0,0
sl_interaction__sl_return_30s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_return_30s__div__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_return_30s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_return_30s__div__sl_microprice_premium,0.0,0
sl_interaction__sl_taker_imbalance_30s__x__sl_spread_bps,0.0,0
sl_interaction__sl_taker_imbalance_30s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_signed_dollar_flow_30s__x__sl_spread_bps,0.0,0
sl_interaction__sl_signed_dollar_flow_30s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_signed_dollar_flow_30s__x__sl_microprice_premium,0.0,0
sl_interaction__sl_mirror_relative_volume_30s__x__sl_spread_bps,0.0,0
sl_interaction__sl_mirror_relative_volume_30s__x__sl_bid_ask_qty_imbalance,0.0,0
sl_interaction__sl_mirror_relative_volume_30s__x__sl_microprice_premium,0.0,0
sl_return_5s_lag1s,0.0,0
sl_return_5s_lag5s,0.0,0
sl_return_5s_lag10s,0.0,0
sl_return_5s_lag60s,0.0,0
sl_return_10s_lag10s,0.0,0
sl_return_10s_lag30s,0.0,0
sl_return_10s_lag60s,0.0,0
sl_return_30s_lag1s,0.0,0
sl_return_30s_lag3s,0.0,0
sl_return_30s_lag5s,0.0,0
sl_return_30s_lag10s,0.0,0
sl_return_30s_lag60s,0.0,0
sl_return_60s_lag1s,0.0,0
sl_return_60s_lag3s,0.0,0
sl_return_60s_lag5s,0.0,0
sl_return_60s_lag10s,0.0,0
sl_return_60s_lag30s,0.0,0
sl_return_60s_lag60s,0.0,0
sl_rv_30s_lag1s,0.0,0
sl_rv_30s_lag3s,0.0,0
sl_rv_30s_lag5s,0.0,0
sl_rv_30s_lag10s,0.0,0
sl_rv_30s_lag60s,0.0,0
sl_taker_imbalance_30s_lag5s,0.0,0
sl_taker_imbalance_30s_lag10s,0.0,0
sl_taker_imbalance_30s_lag30s,0.0,0
sl_taker_imbalance_30s_lag60s,0.0,0
sl_signed_dollar_flow_30s_lag5s,0.0,0
sl_signed_dollar_flow_30s_lag60s,0.0,0
sl_trade_count_30s_lag1s,0.0,0
sl_trade_count_30s_lag3s,0.0,0
sl_trade_count_30s_lag5s,0.0,0
sl_trade_count_30s_lag10s,0.0,0
sl_trade_count_30s_lag30s,0.0,0
sl_trade_count_30s_lag60s,0.0,0
sl_total_volume_30s_lag1s,0.0,0
sl_total_volume_30s_lag3s,0.0,0
sl_total_volume_30s_lag5s,0.0,0
sl_total_volume_30s_lag30s,0.0,0
sl_total_volume_30s_lag60s,0.0,0
sl_spread_bps_lag10s,0.0,0
sl_spread_bps_lag60s,0.0,0
sl_bid_ask_qty_imbalance_lag1s,0.0,0
sl_bid_ask_qty_imbalance_lag3s,0.0,0
sl_bid_ask_qty_imbalance_lag5s,0.0,0
sl_bid_ask_qty_imbalance_lag10s,0.0,0
sl_bid_ask_qty_imbalance_lag30s,0.0,0
sl_bid_ask_qty_imbalance_lag60s,0.0,0
sl_microprice_premium_lag30s,0.0,0
sl_mirror_ret_30s_lag1s,0.0,0
sl_mirror_ret_30s_lag3s,0.0,0
sl_mirror_ret_30s_lag5s,0.0,0
sl_mirror_ret_30s_lag10s,0.0,0
sl_mirror_ret_30s_lag30s,0.0,0
sl_mirror_ret_30s_lag60s,0.0,0
sl_mirror_relative_volume_30s_lag1s,0.0,0
sl_mirror_relative_volume_30s_lag5s,0.0,0
sl_mirror_relative_volume_30s_lag10s,0.0,0
ret_1,0.0,0
ret_3,0.0,0
ret_5,0.0,0
ret_15,0.0,0
ret_1_accel,0.0,0
ret_3_accel,0.0,0
momentum_reversal,0.0,0
rv_3,0.0,0
rv_30,0.0,0
consecutive_up,0.0,0
consecutive_down,0.0,0
slope_3,0.0,0
slope_5,0.0,0
range_3,0.0,0
range_pos_3,0.0,0
range_5,0.0,0
range_pos_5,0.0,0
vwap_dist_5,0.0,0
vwap_dist_10,0.0,0
regime_vol_ratio,0.0,0
regime_trend_strength,0.0,0
signed_volume_1,0.0,0
relative_volume_3,0.0,0
volume_z_3,0.0,0
volume_share_3,0.0,0
relative_volume_5,0.0,0
volume_z_5,0.0,0
volume_share_5,0.0,0
relative_volume_10,0.0,0
volume_z_10,0.0,0
volume_share_10,0.0,0
relative_volume_20,0.0,0
volume_z_20,0.0,0
volume_share_20,0.0,0
body_pct_1,0.0,0
true_range_pct_1,0.0,0
upper_wick_ratio_1,0.0,0
lower_wick_ratio_1,0.0,0
close_z_3,0.0,0
efficiency_3,0.0,0
close_z_5,0.0,0
efficiency_5,0.0,0
close_z_10,0.0,0
low_volume_flag_share_5,0.0,0
volume_below_rolling_p20_share_5,0.0,0
stale_trade_share_5,0.0,0
flat_share_5,0.0,0
abs_ret_mean_5,0.0,0
dollar_vol_mean_5,0.0,0
stale_trade_share_20,0.0,0
flat_share_20,0.0,0
abs_ret_mean_20,0.0,0
dollar_vol_mean_20,0.0,0
htf_range_pos_15m,0.0,0
htf_regime_trend_strength_15m,0.0,0
bb_width_20,0.0,0
bb_width_pct_rank_100,0.0,0
donchian_width_20,0.0,0
nr4_flag,0.0,0
nr7_flag,0.0,0
breakout_up_dist_20,0.0,0
breakout_down_dist_20,0.0,0
downside_rv_5,0.0,0
realized_skew_10,0.0,0
realized_skew_20,0.0,0
body_imbalance_3,0.0,0
wick_imbalance_5,0.0,0
body_imbalance_5,0.0,0
clv_x_volume_1,0.0,0
clv_x_dollar_volume_1,0.0,0
wick_pressure_1,0.0,0
wick_pressure_x_volume_1,0.0,0
signed_dollar_volume_1,0.0,0
range_expansion_x_volume_3,0.0,0
body_x_volume_3,0.0,0
last_1m_up,0.0,0
up_ratio_5,0.0,0
down_ratio_5,0.0,0
max_up_ret_5,0.0,0
prev_bar_return,0.0,0
prev_bar_range_bps,0.0,0
prev_bar_body_bps,0.0,0
prev_bar_upper_wick_bps,0.0,0
prev_bar_lower_wick_bps,0.0,0
prev_bar_log_volume,0.0,0
prev_bar_quote_volume,0.0,0
prev_bar_log_quote_volume,0.0,0
prev_bar_trade_count,0.0,0
prev_bar_log_trade_count,0.0,0
prev_bar_avg_trade_size,0.0,0
legal_prev_trade_count_sum_3,0.0,0
legal_prev_trade_count_sum_5,0.0,0
legal_prev_relative_trade_count_5,0.0,0
legal_prev_trade_count_z_5,0.0,0
legal_prev_trade_count_sum_10,0.0,0
legal_prev_trade_count_z_10,0.0,0
legal_prev_relative_trade_count_20,0.0,0
prev_bar_avg_quote_per_trade,0.0,0
prev_bar_taker_buy_volume,0.0,0
prev_bar_taker_buy_ratio,0.0,0
prev_bar_taker_sell_ratio,0.0,0
prev_bar_taker_imbalance,0.0,0
prev_bar_taker_net_volume,0.0,0
legal_prev_log_taker_buy_base_volume,0.0,0
legal_prev_taker_sell_base_volume,0.0,0
legal_prev_taker_buy_base_volume_sum_3,0.0,0
legal_prev_taker_buy_base_volume_z_3,0.0,0
legal_prev_taker_buy_base_volume_sum_5,0.0,0
legal_prev_taker_buy_base_volume_sum_10,0.0,0
legal_prev_taker_buy_base_volume_z_10,0.0,0
legal_prev_taker_buy_base_volume_sum_20,0.0,0
legal_prev_relative_taker_buy_base_volume_20,0.0,0
legal_prev_taker_buy_base_volume_z_20,0.0,0
prev_bar_taker_buy_quote_volume,0.0,0
prev_bar_taker_buy_quote_ratio,0.0,0
prev_bar_taker_quote_imbalance,0.0,0
taker_buy_ratio,0.0,0
taker_sell_ratio,0.0,0
taker_imbalance,0.0,0
taker_imbalance_mean_5,0.0,0
taker_imbalance_zscore_20,0.0,0
taker_imbalance_slope,0.0,0
signed_dollar_flow,0.0,0
micro_ret_5s,0.0,0
micro_rv_5s,0.0,0
micro_ret_10s,0.0,0
micro_rv_10s,0.0,0
micro_ret_30s,0.0,0
micro_rv_30s,0.0,0
micro_ret_60s,0.0,0
micro_rv_60s,0.0,0
second_level_price_slope,0.0,0
second_level_signed_dollar_flow,0.0,0
second_level_volume_burst,0.0,0
price_direction_flips_30s,0.0,0
last_second_reversal_flag,0.0,0
late_window_acceleration_flag,0.0,0
consecutive_bullish_bar_count,0.0,0
consecutive_bearish_bar_count,0.0,0
burst_volume_flag,0.0,0
wick_rejection_count,0.0,0
compression_to_expansion_flag,0.0,0
max_positive_single_bar_return,0.0,0
max_negative_single_bar_return,0.0,0
directional_persistence_score,0.0,0
ret_term_spread__ret_1__ret_3,0.0,0
ret_term_spread__ret_1__ret_10,0.0,0
ret_term_spread__ret_1__ret_15,0.0,0
ret_term_spread__ret_3__ret_5,0.0,0
ret_term_ratio__ret_3__ret_5,0.0,0
ret_term_ratio__ret_3__ret_10,0.0,0
ret_term_spread__ret_3__ret_15,0.0,0
ret_term_ratio__ret_3__ret_15,0.0,0
ret_term_spread__ret_5__ret_10,0.0,0
ret_term_ratio__ret_5__ret_10,0.0,0
ret_term_spread__ret_5__ret_15,0.0,0
ret_term_ratio__ret_5__ret_15,0.0,0
ret_term_ratio__ret_10__ret_15,0.0,0
rv_term_ratio__rv_3__rv_5,0.0,0
rv_term_ratio__rv_3__rv_10,0.0,0
rv_term_ratio__rv_3__rv_30,0.0,0
rv_term_spread__rv_5__rv_10,0.0,0
rv_term_ratio__rv_5__rv_10,0.0,0
rv_term_spread__rv_5__rv_30,0.0,0
rv_term_spread__rv_10__rv_30,0.0,0
